"","Sample","Joint.Location","Pathotype","Seropositivity","GCTreatment","Protocol","Sex","Age"
"AL354811.1",0.481701251236166,0.153799858290682,0.0190880189633535,0.00134641025214544,0.000169804206295865,0.0158221980513629,0.0264320705350207,0.0128328036509195
"GPC6",10.8813192477699,1.8513315668955,0.20400856023095,0.0364827850845573,0.00678735433777833,0.375025660342021,0.00467417350898947,0.843789596148403
"AL160159.1",0.0366862632615983,0.000349421172829434,0.00316015744113995,0.000390152055596005,0.00025221841373213,1.64288582737981e-09,3.14457142103208e-05,0.00365374295763221
"GPC6-AS2",0.388289391544538,0.0393237871670227,0.0454919696167178,0.000903223352410887,5.65090907067578e-05,0.00342638823531694,0.00895037218918704,0.0310759279270711
"GPC6-AS1",0.974222485851739,0.192236978910332,0.03482428055539,0.011446950595484,0.00033551603717541,0.0178423777860592,0.0910865338520361,0.0119126603749686
"DCT",0.482280628260257,0.0196708130851819,0.0755485591824812,0.00083919346021144,0.00344126485113394,0.00386321781407073,6.03779600316656e-05,0.0625903355652269
"TGDS",0.321360413008775,0.00182395449913608,0.0346540400765871,0.00525367045535186,0.00134951273156325,0.000797738765068168,0.166324759040648,0.00386304128807691
"GPR180",1.14208508888207,0.109401485306526,0.028049931307883,2.99065030961998e-05,0.0161133462775465,2.38610751268631e-05,0.423563317171394,0.00175383227267734
"SOX21-AS1",0.0373977324969799,0.00030717790160395,0.00354523850601973,0.00190231206758096,0.000122362343246696,0.00416392076502126,6.42666654337987e-06,0.00516505526880762
"AL139381.1",0.146893910449486,0.0255306439423952,0.0191751753893965,0.00235457214020629,0.00318965055426945,0.000445189899767051,0.000723289518056447,0.000200578876741186
"ABCC4",3.57849765493031,0.609378029507679,0.0325032155042426,0.0256829051537344,0.0123239775069228,0.00517807974556028,1.22295299269392,0.000136065910294469
"CLDN10",0.0472678348928834,0.00402462681435845,0.0138572438162732,0.000240827506392538,0.0029841371040451,0.000185194947122103,0.000569843707542983,0.00206104574803634
"CLDN10-AS1",0.0384771067839407,0.000725869883599906,0.00205995122283253,0.000649262607277379,0.000677030358986475,0.00280388528620668,0.000321529309166291,0.00132150765387307
"DZIP1",3.9217090353041,0.676769210291661,0.153548527975977,6.29655765971293e-05,0.00301835476267387,0.117625550485967,0.0189164154471677,0.305804870347226
"DNAJC3-DT",0.133389742048007,0.0676488594852365,0.00455029477740565,0.00190124479436671,0.0152741079546992,0.00258243862707452,0.00316532387775181,0.00648743331409518
"DNAJC3",0.584392875539474,0.13163561386812,0.0481524994600746,0.00236234013905046,0.00893134821989827,0.0889492663960434,0.00405280890639625,0.0354324284516649
"AL138955.1",0.0783720222205297,0.0242033012029852,0.00611576784315115,0.000770911271252839,0.00685110251066323,0.00215519003546882,0.00417894524328277,0.00512492017428201
"UGGT2",3.72797050748058,0.624966459899379,0.159497719961221,0.0349639863015172,0.236370779086037,0.00331728985815127,0.577277933145781,0.0143762173626882
"HS6ST3",0.0196701824613732,0.0115035936451791,0.000117410757249914,0.000232659039578476,0.00195320021254553,0.000237344573050802,0.00247364875084477,0.000293397672390672
"OXGR1",0.0414202581110357,0.0014656216229203,0.00750300110829993,0.00395551618233014,0.000905329236233765,0.00414034178862766,0.00463472364328199,0.00148014589398393
"LINC00456",0.106554141162307,0.0027753434700073,0.00513210771994066,0.00357968975314149,0.019604586075217,8.03830154993967e-05,0.000591148645467943,0.00671516041728104
"MBNL2",2.71689803953694,0.0997570362288536,0.309681334092693,0.362113346636661,0.159386824346941,0.268042436620131,0.631741732065116,0.188094287250373
"AL161430.1",0.976084413474931,0.117971551047569,0.0386841939009952,0.0264895969072088,0.186785846561077,0.00930690218767793,0.0016438785199635,0.0986454296748707
"AL442067.3",0.132525889570767,0.00905088696281364,0.0102173902791769,0.00359565073900781,0.000499750636262508,2.58701128963423e-05,0.0104277887915893,0.000484714286308474
"RAP2A",1.35834373028406,0.0403530393638274,0.353829087334201,0.230681763608109,0.102954800826727,0.0138415051961882,0.540957084523419,0.12456834310377
"AL442067.1",0.0389029961967213,0.00168960722682909,0.00801469609972294,0.000247393640107063,0.00182825562131672,0.00163418047713915,0.00453655610547221,0.000189462890276548
"AL442067.2",0.0583913213643483,0.00291781805081825,0.01752765622971,0.0182106799929471,0.000502296141147163,0.00742994363617244,0.0082933000673413,0.00622557653723321
"AL356580.1",0.0477832985095628,0.00172528575533848,0.0102298457617223,0.00598616961046128,0.00424865175059352,0.00100660238052663,0.00426803357328476,0.00369640519083392
"IPO5",0.51557083469842,0.047216523927518,0.00806766670422565,0.0151687588667571,0.0218716012065134,0.0238897675026162,0.0686818302584102,0.0125626692238479
"FARP1",7.35987788784799,1.01638825125605,0.0131638659602862,0.16580365853448,0.00503135560776524,0.641230705890317,0.188539890808292,0.377163516183643
"RNF113B",0.0347509060558693,0.0100249303787603,0.000710437494466643,0.000886036106162447,0.000362933972752888,8.66375035601941e-05,1.25553514251919e-06,4.13392110210076e-05
"AL445223.1",0.0918853411189136,0.00512230482272447,0.0118387275363618,0.000162596728825459,0.00196339757847497,0.00123813202321799,0.0126250725895893,0.000165680072683472
"AL161896.1",0.0743772939161169,0.000858396156766528,0.0141404955654956,0.00729429799147807,0.00196043580307226,2.12021388112937e-05,0.00476584764759203,0.00236986367642134
"FARP1-AS1",0.110843487903944,0.00896729927546414,0.0134258142641119,0.000673093366310162,8.92915099637293e-06,5.5700192580499e-05,0.0821726041952742,0.00628901967959505
"STK24",1.83090866973898,0.732002619767436,0.124010705718547,0.0200857415379119,0.0487643174908792,0.00734258131258603,0.155416231540328,0.124589753966797
"STK24-AS1",0.0509477941649017,0.0179564915273933,0.000287136434162782,0.0009669204243834,0.000175437841931636,0.0050948564923825,0.00784000970686094,0.00232713202691359
"SLC15A1",0.273207820743882,0.00865929169227009,0.0176747063161065,0.0224027863976572,0.00189172525133507,1.17386422804344e-07,0.167806303965323,0.00196023158374192
"DOCK9",3.10313702413908,0.0140493345624382,0.313510287392171,0.913552234643189,0.192759260856312,0.00193661283715008,0.0747255506960642,0.0830259146257672
"DOCK9-AS1",0.132615641331391,0.00785544609746003,0.0192534799726141,0.0602252078219623,0.00483713924818163,0.0161960274176476,0.0614366003362954,0.00174412297078153
"DOCK9-DT",0.129070237196649,0.0600745445215156,0.000287785081454217,0.00952982982039829,0.00133884537009132,8.28219647974748e-05,0.000268100520939285,0.000237067864716778
"UBAC2-AS1",0.15266891999951,0.000686661980886516,0.0312745537123793,0.00564530471945934,0.0254294383290499,0.014811322478514,0.00173699952120687,0.0133738517622439
"UBAC2",3.02707455020296,0.230681719930248,1.13807815165454,0.131198974758207,0.0851525049252011,0.0326576203819262,0.428004346381949,0.00443960628373485
"GPR18",1.12201690987285,0.119731132895551,0.171553634865418,0.00782775494142518,0.00354612786436226,0.0716080710779887,0.108591568029481,0.00438365202944935
"GPR183",7.55254861478368,0.592087741701908,4.84319436815086,0.766461780591576,0.0101823634234943,0.0245991200695128,0.359840549553803,0.157786716019115
"AL136961.1",0.0245680831433059,0.00502260277071009,0.00391904249134045,0.00193378126603916,0.000806939043318522,0.000185872355185079,0.00356093867519558,0.000563589015145638
"TM9SF2",1.18039472728716,0.170240123667753,0.167414394971999,0.0482128391125602,0.218808188931974,0.144549156205176,0.132952053955715,0.125777362531665
"LINC01232",0.0839449786959934,0.0179237786821496,0.015674121702125,0.000149052209652556,0.00145279498696693,0.0120315958096917,3.21618254472966e-05,6.73415556651236e-06
"LINC00449",0.0194888074766308,0.000110814299458806,0.00704645970374118,0.00255264879474026,0.000549098900926026,0.000643746980810711,0.000239359799492078,0.00156261036117211
"LINC01039",0.0411986532789843,0.0105662965090958,0.00207114645648376,0.000603233540696912,0.00317718671128953,0.00118793785964799,0.000484597228245232,0.00155019991163741
"AL139035.2",0.0786005764930153,0.00456870978585711,0.00630274981716639,0.000689073075221813,0.00212928937908252,0.000324416278685291,0.0135824240653837,0.00633414491776341
"CLYBL",1.27517513614115,0.140286894813313,0.139414570808727,0.0679014620779683,0.0442828238001014,1.62220947452774e-05,0.43327297649447,0.012123274583431
"CLYBL-AS1",0.0228513376257622,0.00398128505250117,0.00824560604871794,7.97790869033754e-05,0.00107832826070631,0.000540634017087704,0.00437475088035377,0.000306995311072367
"AL137139.2",0.277083439483483,0.0553790576812707,0.012415287876022,0.0113849438052482,0.0768825282305818,1.96875620250836e-06,0.00249897696354973,0.0166287607139548
"ZIC5",0.102859886155615,0.0874216587880339,0.00353650942589434,0.00271537183103021,2.73913502990553e-07,0.0014825429073162,0.00458402725800333,0.00143082589632026
"AL355338.1",0.0366391360795637,0.0120235402827351,0.0038543503659505,0.00341692298567731,0.0013593099521092,0.00247391838799071,0.00633343661498031,0.00113565276232963
"ZIC2",0.316924421525211,0.125002633491123,0.0209382219835352,0.0047448738040301,0.00521115733660427,0.00862004602755206,0.155583295745521,0.000363639915734737
"PCCA-DT",0.278245291166934,0.0222759442378484,0.0439418639717526,0.000762480153382317,0.0162306566454329,0.0081174665867878,0.00414266962628362,0.000766789253270339
"PCCA",2.66346661893925,0.309328453654867,0.0227345535175338,0.241180517443962,0.010628952111047,0.00842183804556917,0.255796086163351,0.0444509777427937
"AL353697.1",0.134364545294685,0.0441419336678628,0.00398272729024152,0.0238284630903363,0.00578005392634084,0.00360495444891029,0.00765621429378305,0.00395933301783336
"PCCA-AS1",0.132860677516788,0.0530461311362806,0.00657194798057148,0.00594845999662974,4.96947147210491e-05,0.00790931971951236,0.0087790063350135,0.000528818296896549
"GGACT",0.197236281712343,0.0274959916166662,0.0233285536805794,0.0231643537734194,0.00461745670218283,0.00234332628338274,0.0656077943624989,0.0153933670128836
"AL356966.1",0.0571983589474079,0.00179889668201483,0.00280884449075369,0.00380456320199229,0.00301707148309127,0.000192539682686288,0.0245449215222848,0.00167368720896954
"AL136526.1",0.0252435644158,0.00193163395351137,0.003267509117999,0.000463898914659922,4.71523243561478e-05,0.000554445631106848,9.90488047136751e-07,0.000146759859398493
"TMTC4",0.443947113798981,0.0110153386242984,0.0238084817655637,0.00922574938020393,0.0621842061322431,0.00888395596447822,0.292606953438157,0.023488588617393
"NALCN-AS1",0.0350197505008532,0.00301655827220637,0.00564877326595381,0.00344101039213562,0.00114552085064279,0.000185020314291684,0.00102016442448116,4.4036200907982e-06
"NALCN",0.656909616486423,0.0844252584000671,0.0240395996871645,0.0419157972210149,0.0235577942148346,0.173768272014574,0.0163539980673089,0.0211555189218671
"ITGBL1",5.3613736286984,0.743588277055041,0.376171060945585,0.41212435191027,0.00972703292818622,0.681533859906602,0.113238761757761,0.156290148933902
"FGF14",4.00325963260912,0.606064611743184,0.663352849866117,0.00944580401306405,0.0361745743256314,0.0273661351513521,0.0590538875300695,0.312586440393603
"AL160153.1",0.147757424739436,0.00637040894475582,0.0114538991911828,0.0413037867080246,0.00529065091756653,0.0424650726519649,4.92398983809039e-06,0.00708739914776491
"FGF14-IT1",0.117252440011384,0.0327779742380407,0.0130445557063763,0.000309360707562156,0.00193340235244976,0.000487048640485099,0.00182279457328072,0.00653719432310851
"FGF14-AS1",0.176058450209093,0.0120449087314678,0.0696154977280927,0.0117186913619172,0.0125134923166348,0.00752780336482628,2.45029441181543e-08,0.00422517986991
"FGF14-AS2",0.258014286307806,0.0297991994050784,0.0107611036189392,8.08347027092537e-05,0.0580668254689831,0.000769165688485618,0.0227304280364105,0.000504951058155623
"AL158063.1",0.022428991971013,0.00556988599071939,0.014050659865894,0.00565797033078574,0.00253538393435448,0.00348168086259371,0.00202730835774378,0.000752501929390803
"TPP2",2.93448739747236,0.682387469581347,0.812807377848779,0.481937436485136,0.418881595111309,0.0400618448960333,0.278015932153208,0.273357941608765
"METTL21C",0.0780698775987743,0.00491294741356008,0.0191030987182206,2.54062140214728e-06,0.00512318686799462,0.000362507371154397,0.00325286115393508,0.00544962104115365
"CCDC168",0.0908781316783847,0.0114278777499699,0.021261944264972,0.0018720652990023,0.0124782370398702,0.0184785647327934,2.46366488654282e-05,0.00441546624486699
"AL157769.1",0.0539468920713659,0.0110209804605188,0.00230884655670893,5.53974308203919e-05,0.0172316406582662,0.00705664396184469,1.94025432942446e-05,0.0134019148112507
"TEX30",0.36754655736404,0.147012703695348,0.176763078928277,0.00038508610001875,0.00092252156114192,0.0138536851992166,0.043301487065539,0.000273800113814726
"POGLUT2",1.31374878433086,0.254052723621689,0.111236085649935,0.0301074641283594,0.0168603321565763,0.0133651165758586,0.00879794475553419,0.0244429618291853
"BIVM",0.587660769283238,0.118908675784535,0.0379699393619592,0.013575274436417,2.36424315680495e-06,0.0106132505431233,0.0335419395358638,0.00930324401802185
"ERCC5",0.617094134341756,0.137442745127159,0.110240972951314,0.0028810149493852,0.0110474400174421,0.0406853747537239,0.00939966511335211,0.00320832952783734
"AL137246.1",0.0180976419414502,0.0018936681452808,0.002271816118804,0.000176971577869889,8.31639254350591e-05,1.48509676778374e-06,0.00109751483000631,0.00246765614418942
"AL137246.2",0.0281693233785352,0.00232113662689271,0.0023027351305549,0.00307780389817713,0.00045792764874486,0.00183218896023796,0.000509474366361395,0.00153836531303631
"AL162717.1",0.0613565767751956,0.00125949183861218,0.00468228011728522,0.00176195518187816,0.00320756259980515,0.00187207021985492,0.000260817595232332,5.00828897243011e-06
"LINC01309",0.0516032720946136,0.000207110252981035,0.00604056493340721,0.003522122057531,0.0109437532851642,0.00659521280417241,0.00790299066446565,0.00694681989937829
"DAOA-AS1",0.0259150658621032,0.000418810211688658,2.38639087490888e-05,0.00320305858204639,0.00410406311082134,0.00183193914528035,0.00115121369143045,0.000602503504876228
"LINC00343",0.0153310340447854,0.00140792376929211,0.00148323673413442,0.00145661772116279,0.00156269510347418,0.000162687658344929,0.00260145153798685,0.00339560572908404
"AL138701.2",0.0339540514383785,0.00152976144236483,0.00199460227919834,0.0100767348562014,0.00163630144195404,0.00454498590644059,0.00381323564386804,9.31544606341816e-05
"AL139379.1",0.0309536372629982,0.00412474496989113,0.00427171956896011,0.00671011567955349,0.00509584476622305,0.00236990597028974,0.001156618992737,0.00672388804380253
"LINC00460",0.022575471752817,0.00118046240639158,0.00476568762453056,2.62996202593513e-07,0.000149639107072108,0.000292840564886099,0.00338210416838125,0.00196527646816325
"EFNB2",1.67474164729029,0.114437626654185,0.00298119125670127,0.0455283212249191,0.30709825400731,0.0012507630816283,0.243967529483713,0.111613172817904
"AL138689.2",0.370957561333618,0.0121842299401598,0.00296881833914409,0.0252483742545495,0.0170473358193202,0.00257242537781144,0.111739162854563,0.00625145012640438
"AL138689.1",0.0604812320860959,0.000238948777475656,0.00107821360485483,0.00092452411523114,0.00235500194446514,0.000158922748916268,0.0109310639244686,8.96666246696931e-05
"ARGLU1",5.28686650182283,0.421507173350311,1.36865332083375,0.0445419492229759,0.212504757477694,0.0191809355623906,0.0035228988934044,0.260267862488206
"LINC00551",0.0807295068668168,0.0124906650412759,0.00704249720895334,0.000185495387572399,0.0162355314273777,1.36386180127346e-07,0.00709815826471782,0.00116883700924664
"AL163534.1",0.0677318963175022,0.00486285754671689,0.0110171359779088,0.00406990037774557,0.00131655137526332,0.00111369358327673,0.00267392645225684,0.0027476293072648
